precision,recall
0.5,1.0
0.5009746588693957,1.0
0.501953125,1.0
0.50293542074364,1.0
0.503921568627451,1.0
0.5049115913555993,1.0
0.5059055118110236,1.0
0.5069033530571992,1.0
0.5079051383399209,1.0
0.5089108910891089,1.0
0.5099206349206349,1.0
0.510934393638171,1.0
0.5119521912350598,1.0
0.5129740518962076,1.0
0.514,1.0
0.5150300601202404,1.0
0.5160642570281124,1.0
0.5171026156941649,1.0
0.5181451612903226,1.0
0.5191919191919192,1.0
0.520242914979757,1.0
0.5212981744421906,1.0
0.5223577235772358,1.0
0.5234215885947047,1.0
0.5244897959183673,1.0
0.5255623721881391,1.0
0.5266393442622951,1.0
0.5277207392197125,1.0
0.5288065843621399,1.0
0.5298969072164949,1.0
0.53099173553719,1.0
0.5320910973084886,1.0
0.533195020746888,1.0
0.5343035343035343,1.0
0.5354166666666667,1.0
0.5365344467640919,1.0
0.5376569037656904,1.0
0.5387840670859538,1.0
0.5399159663865546,1.0
0.5410526315789473,1.0
0.5421940928270043,1.0
0.5433403805496829,1.0
0.5444915254237288,1.0
0.5456475583864119,1.0
0.5468085106382978,1.0
0.5479744136460555,1.0
0.5491452991452992,1.0
0.550321199143469,1.0
0.5515021459227468,1.0
0.5526881720430108,1.0
0.5538793103448276,1.0
0.5550755939524838,1.0
0.5562770562770563,1.0
0.5574837310195228,1.0
0.558695652173913,1.0
0.5599128540305011,1.0
0.5611353711790393,1.0
0.562363238512035,1.0
0.5635964912280702,1.0
0.5648351648351648,1.0
0.566079295154185,1.0
0.5673289183222958,1.0
0.5663716814159292,0.9961089494163424
0.5676274944567627,0.9961089494163424
0.5688888888888889,0.9961089494163424
0.5701559020044543,0.9961089494163424
0.5714285714285714,0.9961089494163424
0.5727069351230425,0.9961089494163424
0.5739910313901345,0.9961089494163424
0.5752808988764045,0.9961089494163424
0.5743243243243243,0.9922178988326849
0.5756207674943566,0.9922178988326849
0.5769230769230769,0.9922178988326849
0.5759637188208617,0.9883268482490273
0.5772727272727273,0.9883268482490273
0.5785876993166287,0.9883268482490273
0.5799086757990868,0.9883268482490273
0.5812356979405034,0.9883268482490273
0.5825688073394495,0.9883268482490273
0.5839080459770115,0.9883268482490273
0.5852534562211982,0.9883268482490273
0.5866050808314087,0.9883268482490273
0.5879629629629629,0.9883268482490273
0.5893271461716937,0.9883268482490273
0.5883720930232558,0.9844357976653697
0.5897435897435898,0.9844357976653697
0.5911214953271028,0.9844357976653697
0.5925058548009368,0.9844357976653697
0.5938967136150235,0.9844357976653697
0.5952941176470589,0.9844357976653697
0.5966981132075472,0.9844357976653697
0.5981087470449172,0.9844357976653697
0.5995260663507109,0.9844357976653697
0.6009501187648456,0.9844357976653697
0.6023809523809524,0.9844357976653697
0.60381861575179,0.9844357976653697
0.6052631578947368,0.9844357976653697
0.6067146282973621,0.9844357976653697
0.6081730769230769,0.9844357976653697
0.6096385542168675,0.9844357976653697
0.6111111111111112,0.9844357976653697
0.612590799031477,0.9844357976653697
0.6140776699029126,0.9844357976653697
0.6155717761557178,0.9844357976653697
0.6170731707317073,0.9844357976653697
0.6185819070904646,0.9844357976653697
0.6200980392156863,0.9844357976653697
0.6216216216216216,0.9844357976653697
0.6231527093596059,0.9844357976653697
